CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
00.359.742/0001-08;2010-12-31;1;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;-739.0000000000;S
00.359.742/0001-08;2010-12-31;1;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;-687.0000000000;S
00.383.281/0001-09;2010-12-31;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;5776024.0000000000;S
00.383.281/0001-09;2010-12-31;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;3669035.0000000000;S
00.383.281/0001-09;2010-12-31;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;17658116.0000000000;S
00.383.281/0001-09;2010-12-31;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;-4940102.0000000000;S
00.383.281/0001-09;2010-12-31;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;23434140.0000000000;S
00.383.281/0001-09;2010-12-31;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;-1271067.0000000000;S
00.514.998/0001-42;2010-12-31;2;ELETRON S.A.;016209;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
00.514.998/0001-42;2010-12-31;2;ELETRON S.A.;016209;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
00.514.998/0001-42;2010-12-31;2;ELETRON S.A.;016209;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
00.514.998/0001-42;2010-12-31;2;ELETRON S.A.;016209;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
00.514.998/0001-42;2010-12-31;2;ELETRON S.A.;016209;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
00.514.998/0001-42;2010-12-31;2;ELETRON S.A.;016209;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
00.545.378/0001-70;2010-12-31;1;SERRA AZUL WATER PARK SA;014966;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
00.545.378/0001-70;2010-12-31;1;SERRA AZUL WATER PARK SA;014966;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
00.545.378/0001-70;2010-12-31;1;SERRA AZUL WATER PARK SA;014966;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
00.545.378/0001-70;2010-12-31;1;SERRA AZUL WATER PARK SA;014966;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
00.545.378/0001-70;2010-12-31;1;SERRA AZUL WATER PARK SA;014966;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
00.545.378/0001-70;2010-12-31;1;SERRA AZUL WATER PARK SA;014966;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
00.622.416/0001-41;2010-12-31;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
00.622.416/0001-41;2010-12-31;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
00.622.416/0001-41;2010-12-31;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
00.622.416/0001-41;2010-12-31;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
00.622.416/0001-41;2010-12-31;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
00.622.416/0001-41;2010-12-31;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
00.644.907/0001-93;2010-12-31;2;INVESTCO S.A.;018589;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
00.644.907/0001-93;2010-12-31;2;INVESTCO S.A.;018589;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
00.644.907/0001-93;2010-12-31;2;INVESTCO S.A.;018589;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
00.644.907/0001-93;2010-12-31;2;INVESTCO S.A.;018589;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
00.644.907/0001-93;2010-12-31;2;INVESTCO S.A.;018589;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
00.644.907/0001-93;2010-12-31;2;INVESTCO S.A.;018589;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
00.649.881/0001-76;2010-12-31;4;GTD PARTICIPACOES SA;014915;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
00.649.881/0001-76;2010-12-31;4;GTD PARTICIPACOES SA;014915;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
00.649.881/0001-76;2010-12-31;4;GTD PARTICIPACOES SA;014915;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
00.649.881/0001-76;2010-12-31;4;GTD PARTICIPACOES SA;014915;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
00.649.881/0001-76;2010-12-31;4;GTD PARTICIPACOES SA;014915;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
00.649.881/0001-76;2010-12-31;4;GTD PARTICIPACOES SA;014915;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
00.743.065/0001-27;2010-12-31;1;LITEL PARTICIPACOES S.A.;015091;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;1295122.0000000000;S
00.743.065/0001-27;2010-12-31;1;LITEL PARTICIPACOES S.A.;015091;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;4907875.0000000000;S
00.743.065/0001-27;2010-12-31;1;LITEL PARTICIPACOES S.A.;015091;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;-1723748.0000000000;S
00.743.065/0001-27;2010-12-31;1;LITEL PARTICIPACOES S.A.;015091;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;-40163.0000000000;S
00.743.065/0001-27;2010-12-31;1;LITEL PARTICIPACOES S.A.;015091;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.01;Ajustes reflexos de controlada de controle compartilhado - ajustes acum de conversão;-1719043.0000000000;N
00.743.065/0001-27;2010-12-31;1;LITEL PARTICIPACOES S.A.;015091;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.01;Ajustes reflexos de controlada de controle compartilhado - ajustes acum de conversão;-116026.0000000000;N
00.743.065/0001-27;2010-12-31;1;LITEL PARTICIPACOES S.A.;015091;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.02;Ganho/ perdas não realizadas em investimentos disponíneis para a venda;-5743.0000000000;N
00.743.065/0001-27;2010-12-31;1;LITEL PARTICIPACOES S.A.;015091;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.02;Ganho/ perdas não realizadas em investimentos disponíneis para a venda;4074.0000000000;N
00.743.065/0001-27;2010-12-31;1;LITEL PARTICIPACOES S.A.;015091;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.03;Hedge de fluxo de caixa;1038.0000000000;N
00.743.065/0001-27;2010-12-31;1;LITEL PARTICIPACOES S.A.;015091;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.03;Hedge de fluxo de caixa;-5526.0000000000;N
00.743.065/0001-27;2010-12-31;1;LITEL PARTICIPACOES S.A.;015091;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.04;Ganho / perda em operações de ações em tesouraria (Vale);0.0000000000;N
00.743.065/0001-27;2010-12-31;1;LITEL PARTICIPACOES S.A.;015091;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.04;Ganho / perda em operações de ações em tesouraria (Vale);77315.0000000000;N
00.743.065/0001-27;2010-12-31;1;LITEL PARTICIPACOES S.A.;015091;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;-428626.0000000000;S
00.743.065/0001-27;2010-12-31;1;LITEL PARTICIPACOES S.A.;015091;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;4867712.0000000000;S
00.776.574/0001-56;2010-12-31;3;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;50818.0000000000;S
00.776.574/0001-56;2010-12-31;3;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;22672.0000000000;S
00.776.574/0001-56;2010-12-31;3;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;2111.0000000000;S
00.776.574/0001-56;2010-12-31;3;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;-630.0000000000;S
00.776.574/0001-56;2010-12-31;3;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.01;Ajustes de avaliação patrimonial aplicações financeiras;2111.0000000000;N
00.776.574/0001-56;2010-12-31;3;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.01;Ajustes de avaliação patrimonial aplicações financeiras;-630.0000000000;N
00.776.574/0001-56;2010-12-31;3;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;52929.0000000000;S
00.776.574/0001-56;2010-12-31;3;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;22042.0000000000;S
00.861.626/0001-92;2010-12-31;2;CONC RODOVIA PRES. DUTRA S.A.;019577;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
00.861.626/0001-92;2010-12-31;2;CONC RODOVIA PRES. DUTRA S.A.;019577;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
00.861.626/0001-92;2010-12-31;2;CONC RODOVIA PRES. DUTRA S.A.;019577;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
00.861.626/0001-92;2010-12-31;2;CONC RODOVIA PRES. DUTRA S.A.;019577;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
00.861.626/0001-92;2010-12-31;2;CONC RODOVIA PRES. DUTRA S.A.;019577;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
00.861.626/0001-92;2010-12-31;2;CONC RODOVIA PRES. DUTRA S.A.;019577;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
00.864.214/0001-06;2010-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;276855.0000000000;S
00.864.214/0001-06;2010-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;194648.0000000000;S
00.864.214/0001-06;2010-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;1980.0000000000;S
00.864.214/0001-06;2010-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;298.0000000000;S
00.864.214/0001-06;2010-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.01;Ajuste de avaliação patrimonial efetuado p/controladores;1980.0000000000;N
00.864.214/0001-06;2010-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.01;Ajuste de avaliação patrimonial efetuado p/controladores;298.0000000000;N
00.864.214/0001-06;2010-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;278835.0000000000;S
00.864.214/0001-06;2010-12-31;1;ENERGISA S.A.;015253;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;194946.0000000000;S
00.866.577/0001-80;2010-12-31;1;SAUIPE SA;015261;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;-31429.0000000000;S
00.866.577/0001-80;2010-12-31;1;SAUIPE SA;015261;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;-17910.0000000000;S
00.866.577/0001-80;2010-12-31;1;SAUIPE SA;015261;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
00.866.577/0001-80;2010-12-31;1;SAUIPE SA;015261;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
00.866.577/0001-80;2010-12-31;1;SAUIPE SA;015261;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;-31429.0000000000;S
00.866.577/0001-80;2010-12-31;1;SAUIPE SA;015261;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;-17910.0000000000;S
00.897.864/0001-58;2010-12-31;2;SANTA CATARINA PART INVEST SA;015199;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
00.897.864/0001-58;2010-12-31;2;SANTA CATARINA PART INVEST SA;015199;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
00.897.864/0001-58;2010-12-31;2;SANTA CATARINA PART INVEST SA;015199;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
00.897.864/0001-58;2010-12-31;2;SANTA CATARINA PART INVEST SA;015199;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
00.897.864/0001-58;2010-12-31;2;SANTA CATARINA PART INVEST SA;015199;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
00.897.864/0001-58;2010-12-31;2;SANTA CATARINA PART INVEST SA;015199;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
00.924.429/0001-75;2010-12-31;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;4217.0000000000;S
00.924.429/0001-75;2010-12-31;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;-11665.0000000000;S
00.924.429/0001-75;2010-12-31;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
00.924.429/0001-75;2010-12-31;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
00.924.429/0001-75;2010-12-31;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;4217.0000000000;S
00.924.429/0001-75;2010-12-31;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;-11665.0000000000;S
00.924.432/0001-99;2010-12-31;1;HOPI HARI SA;015377;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;41826.0000000000;S
00.924.432/0001-99;2010-12-31;1;HOPI HARI SA;015377;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;3367.0000000000;S
00.924.432/0001-99;2010-12-31;1;HOPI HARI SA;015377;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
00.924.432/0001-99;2010-12-31;1;HOPI HARI SA;015377;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
00.924.432/0001-99;2010-12-31;1;HOPI HARI SA;015377;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;41826.0000000000;S
00.924.432/0001-99;2010-12-31;1;HOPI HARI SA;015377;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;3367.0000000000;S
00.938.574/0001-05;2010-12-31;4;CONC RIO-TERESOPOLIS S.A.;019208;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
